Código TACO,Descrição,Grupo,Fonte CMV,Fonte AG,Fonte AA,Umidade (%),Energia (kcal),Energia (kJ),Proteína (g),Lipídeos (g),Colesterol (mg),Carboidrato (g),Fibra Alimentar (g),Cinzas (g),Cálcio (mg),Magnésio (mg),Manganês (mg),Fósforo (mg),Ferro (mg),Sódio (mg),Potássio (mg),Cobre (mg),Zinco (mg),Retinol (mcg),RE (mcg),RAE (mcg),Tiamina (mg),Riboflavina (mg),Piridoxina (mg),Niacina (mg),Vitamina C (mg),AG - Saturados (g),AG - Mono-insaturados (g),AG - Poli-insaturados (g),AG - 12:0 (g),AG - 14:0 (g),AG - 16:0 (g),AG - 18:0 (g),AG - 20:0 (g),AG - 22:0 (g),AG - 24:0 (g),AG - 14:1 (g),AG - 16:1 (g),AG - 18:1 (g),AG - 20:1 (g),AG - 18:2 n-6 (g),AG - 18:3 n-3 (g),AG - 20:4 (g),AG - 20:5 (g),AG - 22:5 (g),AG - 22:6 (g),AG - 18:1t (g),AG - 18:2t (g),AA - Triptofano (g),AA - Treonina (g),AA - Isoleucina (g),AA - Leucina (g),AA - Lisina (g),AA - Metionina (g),AA - Cistina (g),AA - Fenilalanina (g),AA - Tirosina (g),AA - Valina (g),AA - Arginina (g),AA - Histidina (g),AA - Alanina (g),AA - Ácido Aspártico (g),AA - Ácido Glutâmico (g),AA - Glicina (g),AA - Prolina (g),AA - Serina (g)
364,"Carne, bovina, lagarto, cru",Carnes e derivados,Sim,Sim,,70.97333333333333,134.86456666666663,564.2733469333332,20.543333333333333,5.226666666666667,55.79,0.0,,1.1233333333333333,2.5933333333333333,19.67,0.0,184.72333333333333,1.3233333333333335,53.55666666666667,361.84,0.05333333333333334,2.393333333333333,1.9933333333333334,1.9933333333333334,1.9933333333333334,0.10333333333333333,0.1366666666666667,0.03333333333333333,2.1933333333333334,,2.3,2.3,0.1,,0.14,1.36,0.66,,0.0,,,0.25,1.98,,0.06,0.01,0.0,,,,0.08,0.0,,,,,,,,,,,,,,,,,,
365,"Carne, bovina, língua, cozida",Carnes e derivados,Sim,Sim,,53.413333333333334,314.9016,1317.5482944,21.366666666666664,24.796666666666667,105.07,0.0,,0.6566666666666667,5.93,11.54,0.01,136.46333333333334,2.07,59.06333333333333,175.28666666666666,0.08333333333333333,4.086666666666667,0.0,0.0,0.0,0.0,0.07666666666666667,0.0,1.8266666666666669,,11.2,10.3,0.5,,0.68,5.54,4.2,0.02,0.02,,,0.77,9.31,,0.43,0.09,0.02,,,,0.41,0.02,,,,,,,,,,,,,,,,,,
366,"Carne, bovina, língua, crua",Carnes e derivados,Sim,Sim,,65.01666666666667,215.24976666666663,900.6050237333333,17.09,15.773333333333333,117.85,0.0,,0.7833333333333333,5.043333333333333,15.303333333333333,0.02,163.5666666666667,1.7,73.05,250.71333333333334,0.09333333333333334,2.8733333333333335,0.0,0.0,0.0,0.04666666666666667,0.04,0.0,1.1766666666666667,,6.8,6.8,0.3,0.01,0.41,3.4,2.63,0.01,,,,0.48,6.11,0.06,0.26,0.04,0.01,,0.01,,0.29,0.01,,,,,,,,,,,,,,,,,,
367,"Carne, bovina, maminha, crua",Carnes e derivados,Sim,Sim,,69.99,152.76586666666665,639.1723861333332,20.933333333333334,7.026666666666666,50.8,0.0,,1.0166666666666668,2.83,15.656666666666666,0.0,181.32,1.1466666666666667,37.416666666666664,273.6566666666667,0.034,3.48,3.176666666666667,3.176666666666667,3.176666666666667,0.11666666666666665,0.07666666666666667,0.03,4.273333333333333,,3.1,3.1,0.1,0.01,0.21,1.71,0.93,0.01,,,,0.32,2.7,0.01,0.09,0.01,0.01,,,,0.08,0.01,,,,,,,,,,,,,,,,,,
368,"Carne, bovina, maminha, grelhada",Carnes e derivados,Sim,Sim,,65.27966666666667,153.0896758333333,640.5272036866666,30.735416666666666,2.422333333333333,87.7,0.0,,1.3876666666666668,4.17,20.89,0.0,237.48,2.43,58.12,386.4166666666667,0.08333333333333333,5.58,0.0,0.0,0.0,0.0,0.04,0.13,1.4566666666666668,,9.7,7.7,0.2,0.02,0.63,4.96,3.49,0.04,0.02,,,0.77,6.79,0.04,0.19,0.04,0.02,,,,0.42,0.06,,,,,,,,,,,,,,,,,,
369,"Carne, bovina, miolo de alcatra, sem gordura, cru",Carnes e derivados,Sim,Sim,,69.49333333333333,162.87123333333332,681.4532402666666,21.61,7.826666666666667,60.37,0.0,,1.0066666666666666,3.186666666666667,20.02,0.007666666666666666,165.09333333333333,1.9666666666666668,43.053333333333335,298.74333333333334,0.06466666666666666,2.9566666666666666,3.516666666666667,3.516666666666667,3.516666666666667,0.12333333333333334,0.07,0.0,3.59,,3.4,3.3,0.1,,0.2,1.79,1.1,0.01,0.01,,,0.36,2.85,0.02,,0.04,0.03,0.01,,,0.16,0.01,,,,,,,,,,,,,,,,,,
370,"Carne, bovina, miolo de alcatra, sem gordura, grelhado",Carnes e derivados,Sim,Sim,,52.43,241.36396666666667,1009.8668365333334,31.93,11.643333333333336,92.2,0.0,,1.2166666666666668,4.51,25.97,0.02,279.2366666666667,3.1733333333333333,51.62,385.11,0.10666666666666667,4.823333333333333,0.0,0.0,0.0,0.03,0.05,0.05,4.663333333333333,,5.1,4.9,0.3,,0.32,2.82,1.61,0.01,0.01,,,0.52,4.28,0.03,0.16,0.04,0.04,0.01,,,0.21,0.01,,,,,,,,,,,,,,,,,,
371,"Carne, bovina, músculo, sem gordura, cozido",Carnes e derivados,Sim,Sim,,62.82,193.80033333333333,810.8605946666667,31.233333333333334,6.7,56.15,0.0,,0.8766666666666666,4.983333333333333,13.416666666666666,0.0,175.7,2.3633333333333333,61.79,252.5566666666667,0.08333333333333333,6.44,1.9066666666666665,1.9066666666666665,1.9066666666666665,0.0,0.0,0.0,1.9733333333333334,,2.9,2.8,0.1,,0.13,1.64,0.99,0.01,0.01,0.01,,0.26,2.48,0.01,0.09,0.03,0.01,,,,0.13,0.05,,,,,,,,,,,,,,,,,,
372,"Carne, bovina, músculo, sem gordura, cru",Carnes e derivados,Sim,Sim,,72.35333333333334,141.581,592.374904,21.56,5.49,50.94,0.0,,0.9866666666666667,3.64,17.45,0.0,162.18666666666664,1.8633333333333333,66.08,295.83666666666664,0.05333333333333334,3.65,1.91,1.91,1.91,0.09333333333333334,0.18666666666666668,0.04,2.7866666666666666,,2.2,2.6,0.1,,0.12,1.27,0.71,0.01,0.01,,,0.21,2.35,0.01,0.07,0.01,0.01,,,,0.08,0.02,,,,,,,,,,,,,,,,,,
373,"Carne, bovina, paleta, com gordura, crua",Carnes e derivados,Sim,Sim,,70.62,158.7099,664.0422216000001,21.41,7.46,58.26166666666666,0.0,,0.92,4.36,14.15,0.0,157.6,1.76,64.9,249.68,0.08,3.65,0.0,0.0,0.0,0.0,0.04,,0.91,,3.5,2.9,0.2,0.01,0.19,1.72,1.38,0.01,,,,0.24,2.6,0.02,0.12,0.01,0.01,,,,0.2,0.01,,,,,,,,,,,,,,,,,,
374,"Carne, bovina, paleta, sem gordura, cozida",Carnes e derivados,Sim,Sim,,62.943333333333335,193.65239999999997,810.2416416,29.72,7.4,55.61,0.0,,0.8466666666666667,5.6433333333333335,17.66,0.0,197.45,2.17,57.623333333333335,249.80666666666664,0.09666666666666668,6.816666666666666,0.0,0.0,0.0,0.03333333333333333,0.043333333333333335,0.0,2.1633333333333336,,3.4,3.0,0.2,0.01,0.18,1.68,1.31,0.01,0.01,0.01,,0.23,2.69,0.02,0.16,0.01,0.01,,,,0.15,0.01,,,,,,,,,,,,,,,,,,
375,"Carne, bovina, paleta, sem gordura, crua",Carnes e derivados,Sim,Sim,,72.08333333333333,140.9415,589.6992359999999,21.03,5.67,42.25,0.0,,0.98,3.62,17.513333333333335,0.0,163.35666666666668,1.9266666666666665,65.86,319.43,0.05,3.3366666666666664,3.27,3.27,3.27,0.12666666666666668,0.21333333333333335,0.0,2.6666666666666665,,2.7,2.1,0.1,0.01,0.15,1.33,1.11,0.01,,,,0.16,1.9,0.01,0.11,,0.01,,,,0.15,0.03,,,,,,,,,,,,,,,,,,
376,"Carne, bovina, patinho, sem gordura, cru",Carnes e derivados,Sim,Sim,,72.90666666666665,133.46889999999996,558.4338775999998,21.72333333333333,4.513333333333333,55.61,0.0,,1.0066666666666666,3.296666666666667,20.103333333333335,0.008333333333333333,170.37,1.78,49.13,317.6133333333333,0.05266666666666667,4.47,1.5066666666666666,1.5066666666666666,1.5066666666666666,0.11333333333333333,0.08333333333333333,0.0,3.61,,2.0,1.9,0.2,,0.11,1.08,0.66,,0.01,,,0.17,1.65,0.01,0.1,0.02,0.03,,,,0.07,0.01,,,,,,,,,,,,,,,,,,
377,"Carne, bovina, patinho, sem gordura, grelhado",Carnes e derivados,Sim,Sim,,55.15,219.25926666666663,917.3807717333332,35.9,7.3133333333333335,125.68,0.0,,1.3033333333333335,4.796666666666666,27.263333333333332,0.02,288.83666666666664,3.033333333333333,60.29333333333333,420.96,0.12333333333333334,8.093333333333334,0.0,0.0,0.0,0.03666666666666667,0.03,0.0,3.01,,3.1,3.1,0.3,0.01,0.15,1.59,1.13,0.01,0.01,0.01,,0.25,2.81,0.04,0.17,0.03,0.05,0.01,0.03,,0.11,0.01,,,,,,,,,,,,,,,,,,
378,"Carne, bovina, peito, sem gordura, cozido",Carnes e derivados,Sim,Sim,,51.17666666666667,338.4731333333333,1416.1715898666666,22.24666666666667,26.99333333333333,99.54,0.0,,0.72,4.026666666666666,13.873333333333335,0.0,135.96,1.6,55.70666666666667,204.49,0.05333333333333334,3.893333333333333,0.0,0.0,0.0,0.0,0.3,0.0,4.536666666666666,,11.7,11.5,0.4,0.02,0.86,6.1,4.08,0.02,,,,1.09,10.21,0.07,0.32,0.1,0.02,,,,0.67,0.05,,,,,,,,,,,,,,,,,,
379,"Carne, bovina, peito, sem gordura, cru",Carnes e derivados,Sim,Sim,,61.48666666666666,259.2756333333333,1084.8092498666665,17.55666666666667,20.433333333333334,59.3,0.0,,0.85,3.9433333333333334,15.323333333333332,0.0,124.36333333333333,1.31,63.76333333333333,241.40333333333334,0.064,2.63,4.25,4.25,4.25,0.10666666666666667,0.06666666666666667,0.03,3.91,,8.2,9.2,0.5,,0.56,4.4,2.62,0.02,,,,0.95,8.03,0.04,0.26,0.15,0.02,,,,0.54,0.04,,,,,,,,,,,,,,,,,,
380,"Carne, bovina, picanha, com gordura, crua",Carnes e derivados,Sim,Sim,,65.64,212.8794333333333,890.6875490666666,18.823333333333334,14.69,59.55100000000001,0.0,,0.9333333333333335,2.4166666666666665,14.216666666666667,0.0,165.28666666666666,1.7066666666666668,37.623333333333335,231.65,0.059666666666666666,3.766666666666667,3.46,3.46,3.46,0.13,0.1566666666666667,0.0,4.766666666666667,,6.1,6.7,0.3,,0.42,3.46,1.83,0.01,0.01,,,0.73,5.86,0.01,0.22,0.05,0.03,,,,0.22,0.03,,,,,,,,,,,,,,,,,,
381,"Carne, bovina, picanha, com gordura, grelhada",Carnes e derivados,Sim,Sim,,53.38733333333334,288.7670916666666,1208.2015115333331,26.42083333333333,19.506666666666664,91.76166666666666,0.0,,1.087,4.0,24.0,0.0,246.0,3.2,60.0,355.0,0.14,5.5,0.0,0.0,0.0,0.03,0.06,0.13,1.6,,7.9,9.2,0.4,,0.59,4.59,2.15,0.02,0.02,,,1.01,8.04,0.03,0.25,0.07,0.05,0.02,,,0.23,0.04,,,,,,,,,,,,,,,,,,
382,"Carne, bovina, picanha, sem gordura, crua",Carnes e derivados,Sim,Sim,,72.42333333333333,133.52236666666667,558.6575821333333,21.25,4.743333333333333,75.23,0.0,,1.0066666666666666,3.393333333333333,20.25,0.0,183.0533333333333,2.1266666666666665,61.14666666666667,322.49666666666667,0.08,4.226666666666667,0.0,0.0,0.0,0.0,0.05,0.0,1.8866666666666667,,2.0,2.1,0.1,0.0,0.15,1.18,0.61,0.0,0.0,0.0,,0.22,1.83,0.01,0.08,0.0,0.01,,,,0.04,0.0,,,,,,,,,,,,,,,,,,
383,"Carne, bovina, picanha, sem gordura, grelhada",Carnes e derivados,Sim,Sim,,54.633333333333326,238.4681333333333,997.7506698666666,31.906666666666666,11.333333333333334,99.71,0.0,,1.23,4.43,25.416666666666668,0.02,281.91,3.5533333333333332,60.656666666666666,376.59666666666664,0.17333333333333334,6.7,0.0,0.0,0.0,0.0,0.08333333333333333,0.03,1.8233333333333333,,4.5,5.2,0.3,0.01,0.32,2.48,1.36,0.01,0.01,0.01,,0.51,4.64,,0.22,,0.04,,,,0.11,0.02,,,,,,,,,,,,,,,,,,
384,"Carne, bovina, seca, cozida",Carnes e derivados,Sim,Sim,,47.19,312.79903369144597,1308.75115696501,26.93125,21.929333333333332,100.13600000000001,0.0,,4.719333333333334,12.763666666666666,11.900666666666666,0.015333333333333332,82.37566666666667,1.8836666666666666,1943.1793333333335,86.02633333333334,0.033,7.698,0.0,0.0,0.0,0.0,0.06333333333333334,0.0,2.32,,10.5,8.3,0.4,0.03,0.68,5.11,4.42,0.04,,,0.12,0.59,7.52,0.03,0.24,0.08,0.05,,0.05,,0.71,0.22,,,,,,,,,,,,,,,,,,
385,"Carne, bovina, seca, crua",Carnes e derivados,Sim,Sim,,39.236,312.7484279036522,1308.5394223488809,19.65833333333333,25.36666666666667,91.54666666666667,0.0,,15.293999999999999,14.11,12.219666666666669,0.012000000000000002,100.00166666666667,1.3296666666666668,4439.55,190.154,0.0,3.6503333333333337,0.0,0.0,0.0,0.0,0.07333333333333335,0.0,2.8333333333333335,,8.7,7.5,0.3,0.02,0.7,4.45,3.05,0.03,,,0.18,0.4,6.76,0.04,0.18,0.1,0.03,,0.05,,0.59,0.07,,,,,,,,,,,,,,,,,,
386,"Coxinha de frango, frita",Carnes e derivados,Sim,Sim,,42.21066666666667,283.048,1184.272832,9.610416666666666,11.835999999999999,14.806333333333333,34.520583333333335,4.9703333333333335,1.8223333333333331,18.333333333333332,16.782666666666668,0.2763333333333334,92.54233333333333,1.2616666666666667,532.1293333333333,166.205,0.09466666666666668,0.513,0.0,,,0.08666666666666667,0.0,0.0,2.6,0.0,2.6,3.4,4.7,0.01,0.03,1.76,0.65,0.05,0.06,0.02,,0.02,3.32,0.07,4.33,0.32,0.01,,,,0.45,0.13,,,,,,,,,,,,,,,,,,
387,"Croquete, de carne, cru",Carnes e derivados,Sim,,,55.955666666666666,245.77192529714108,1028.3097354432384,12.04375,15.561,29.851333333333333,13.949583333333331,,2.49,15.496666666666668,23.635,0.34,144.17633333333333,2.508,710.6373333333332,221.39633333333333,0.102,2.665,0.0,,,0.10666666666666667,0.04,0.0,1.9466666666666665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"Croquete, de carne, frito",Carnes e derivados,Sim,Sim,,39.235,346.7420146474044,1450.76858928474,16.8625,22.673333333333332,38.10066666666666,18.146166666666673,,3.0829999999999997,18.087999999999997,29.521666666666665,0.38566666666666666,176.26,2.311,916.4110000000001,313.019,0.09033333333333333,3.3046666666666664,0.0,,,0.1366666666666667,0.043333333333333335,0.0,4.773333333333333,0.0,5.083333333333333,7.353333333333333,11.54,,0.12666666666666668,3.1266666666666665,1.51,0.08,0.09666666666666668,0.04,,0.15666666666666665,7.096666666666667,0.07,10.473333333333334,1.0433333333333332,,,,,0.2733333333333334,,,,,,,,,,,,,,,,,,,
389,"Empada de frango, pré-cozida, assada",Carnes e derivados,Sim,,,28.192333333333334,358.1916666666667,1498.6739333333337,6.94375,15.605,22.719666666666665,47.49291666666666,2.164333333333333,1.766,15.609333333333334,18.304666666666666,0.3233333333333333,77.618,1.1853333333333333,524.9333333333334,137.66366666666667,0.072,0.643,0.0,,,0.11666666666666665,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"Empada, de frango, pré-cozida",Carnes e derivados,Sim,Sim,,32.03133333333333,377.4796666666667,1579.3749253333335,7.34375,22.887666666666664,23.280999999999995,35.52891666666668,2.220333333333333,2.2083333333333335,13.562666666666667,17.334,0.25,77.935,0.747,770.7256666666666,156.356,0.08700000000000001,0.5023333333333334,0.0,,,0.10666666666666667,0.0,0.03,0.0,,5.4,5.2,1.4,,0.03,2.62,2.56,0.08,0.08,0.03,,0.04,5.12,0.03,1.22,0.07,,,,,6.21,0.96,,,,,,,,,,,,,,,,,,
391,"Frango, asa, com pele, crua",Carnes e derivados,Sim,Sim,,67.47,213.18833333333333,891.9799866666667,18.1,15.066666666666668,113.45,0.0,,0.69,10.916666666666666,23.21666666666667,0.01,154.78666666666666,0.5666666666666668,96.3,211.15666666666667,0.023333333333333334,1.2466666666666668,10.373333333333333,10.373333333333333,10.373333333333333,0.10666666666666667,0.043333333333333335,0.0,2.5833333333333335,,4.4,6.6,3.0,,0.09,3.36,0.93,,0.03,,,0.8,5.75,,2.96,0.01,0.06,,,,0.03,0.01,,,,,,,,,,,,,,,,,,
392,"Frango, caipira, inteiro, com pele, cozido",Carnes e derivados,Sim,Sim,,59.68566666666667,242.88932666666665,1016.2489427733333,23.883333333333333,15.615666666666668,109.54933333333334,0.0,,0.8013333333333333,16.762,18.34866666666667,0.013666666666666667,161.941,1.66,56.092000000000006,210.00733333333332,0.07733333333333332,1.6986666666666668,16.16,16.16,16.16,0.03,0.0,0.0,6.333333333333333,,4.4,7.5,2.3,,0.09,3.23,1.0,0.01,0.0,,,0.69,6.73,0.03,2.18,0.09,0.0,,0.0,0.0,0.03,0.01,,,,,,,,,,,,,,,,,,
393,"Frango, caipira, inteiro, sem pele, cozido",Carnes e derivados,Sim,Sim,,61.41533333333333,195.76029666666665,819.0610812533333,29.575,7.702333333333333,105.522,0.0,,1.0933333333333335,66.1386666666667,23.16633333333333,0.021666666666666667,209.60366666666664,2.115,53.24333333333334,223.586,0.14566666666666667,2.658,6.053333333333334,6.053333333333334,6.053333333333334,0.03,0.03,0.0,9.2,,2.2,3.4,1.2,,0.04,1.57,0.59,0.01,0.0,0.0,,0.26,3.14,0.02,1.16,0.04,0.0,,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,
394,"Frango, coração, cru",Carnes e derivados,Sim,Sim,,69.05,221.50283333333334,926.7678546666667,12.583333333333336,18.6,159.24,0.0,,0.77,5.506666666666667,19.833333333333332,0.05,193.39,4.093333333333334,95.06,220.07,0.19666666666666668,2.006666666666667,9.386666666666667,9.386666666666667,9.386666666666667,0.22666666666666666,0.35,0.0,3.3866666666666667,,4.9,6.3,3.4,,0.12,3.49,1.16,0.01,0.01,,,0.66,5.56,0.06,3.15,0.13,0.09,,,,0.09,,,,,,,,,,,,,,,,,,,
395,"Frango, coração, grelhado",Carnes e derivados,Sim,Sim,,63.51166666666668,207.27364333333327,867.2329237066664,22.439583333333335,12.095999999999998,280.35566666666665,0.6074166666666578,,1.3453333333333333,8.351666666666667,20.119,0.058666666666666666,275.78,6.5263333333333335,128.242,242.69466666666665,0.304,3.448,0.0,0.0,0.0,0.19666666666666668,0.19333333333333336,0.0,9.7,,3.4996666666666667,4.259666666666667,1.5876666666666668,,0.05733333333333334,2.332,1.0336666666666667,0.019,0.019,0.009666666666666665,0.009666666666666665,0.369,0.08299999999999999,0.03833333333333333,1.4120000000000001,0.03833333333333333,0.083,,0.009666666666666665,,0.08299999999999999,0.019,,,,,,,,,,,,,,,,,,
396,"Frango, coxa, com pele, assada",Carnes e derivados,Sim,Sim,,59.79266666666666,215.1186475329399,900.0564212778205,28.491666666666664,10.361333333333333,145.48133333333334,0.05833333333334001,,1.296,8.336333333333334,13.927666666666667,0.0,251.34666666666666,1.216,94.84233333333334,318.11,0.04666666666666667,2.5516666666666663,5.973333333333334,5.973333333333334,5.973333333333334,0.05,0.05333333333333334,0.0,10.4,,3.1,3.8,2.2,,0.06,2.28,0.76,0.02,0.0,,0.01,0.38,3.35,0.02,2.11,0.09,0.0,0.0,,,0.12,0.02,,,,,,,,,,,,,,,,,,
397,"Frango, coxa, com pele, crua",Carnes e derivados,Sim,Sim,,72.85,161.47473333333332,675.6102842666667,17.093333333333334,9.81,97.4,0.0,,0.83,8.0,25.813333333333333,0.016666666666666666,185.34,0.7033333333333333,94.95666666666666,274.73333333333335,0.03,1.9733333333333334,10.023333333333333,10.023333333333333,10.023333333333333,0.15666666666666665,0.05333333333333334,0.0,2.0366666666666666,,3.0,4.1,2.2,,0.05,2.24,0.68,0.01,0.02,,,0.45,3.61,0.02,2.0,0.09,0.05,,,,0.04,,,,,,,,,,,,,,,,,,,
398,"Frango, coxa, sem pele, cozida",Carnes e derivados,Sim,Sim,,66.65766666666667,167.42803216441473,700.5188865759112,26.858333333333334,5.847333333333332,132.91666666666666,0.0,,0.874,11.780999999999999,11.143666666666666,0.0,186.74333333333334,0.8263333333333334,64.33933333333333,191.13666666666666,0.027333333333333334,2.8333333333333335,0.0,0.0,0.0,0.07333333333333335,0.0,0.0,8.2,,2.0,2.1,1.1,,0.12,1.31,0.5,0.01,0.0,,0.01,0.2,1.84,0.01,1.1,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399,"Frango, coxa, sem pele, crua",Carnes e derivados,Sim,Sim,,76.41666666666667,119.94746666666661,501.8602005333331,17.813333333333333,4.8566666666666665,90.56,0.01999999999999702,,0.8933333333333334,7.97,27.23,0.02,196.48,0.7766666666666667,98.36666666666667,291.19,0.03,2.24,11.663333333333334,11.663333333333334,11.663333333333334,0.16666666666666666,0.04666666666666667,0.0,3.53,,1.6,2.1,0.8,,0.03,1.19,0.4,0.0,0.01,,,0.24,1.82,0.01,0.8,0.02,0.03,,,,0.01,,,,,,,,,,,,,,,,,,,
400,"Frango, fígado, cru",Carnes e derivados,Sim,Sim,,77.75,106.48456666666667,445.53142693333336,17.58666666666667,3.49,340.58,-0.02333333333333809,,1.1966666666666665,5.61,27.83,0.35,343.90333333333336,9.54,82.43333333333332,280.5,0.26,3.7266666666666666,3863.33,3863.33,3863.33,0.6166666666666667,0.5566666666666666,0.0,6.363333333333333,,1.3,0.7,0.6,0.0,0.02,0.69,0.58,0.01,0.01,0.01,,0.05,0.58,0.01,0.38,0.01,0.13,,0.03,0.02,0.01,,,,,,,,,,,,,,,,,,,
401,"Frango, filé, à milanesa",Carnes e derivados,Sim,Sim,,54.89,220.87277999999998,924.13171152,28.46041666666667,7.790666666666667,84.31566666666667,7.512916666666662,1.1303333333333334,1.346,8.912,34.826,0.057,249.34533333333334,1.0776666666666668,122.33233333333332,407.559,0.04666666666666667,0.8423333333333333,6.61,6.61,6.61,0.05333333333333334,0.04,0.52,11.066666666666668,,1.6,2.4,3.3,,0.02,1.09,0.44,0.03,0.04,0.02,,0.05,2.24,0.03,3.01,0.23,0.04,0.02,,,0.02,0.02,,,,,,,,,,,,,,,,,,
